ID,AGENCY_CODE,PROJ_CODE,S_ID,O_ID,H_NO,O_LATITUDE_GDA,O_LONGITUDE_GDA,O_WA_SOILGRP_CODE,H_TEXTURE,Method,P_HCO3_,P_HCO3_1,P_HCO3_2,P_HCO3_3,P_HCO3_4,P_any_,P_buff_,P_buff_1,P_buff_2,P_buffany,ENT_DESC,PROP_DESC,LAND_USE_DESCRIPTION,LU_SEL
501_REF_KTG06_1,501,REF,KTG06,1,5,-33.749975,117.664572,504,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG06_1,501,REF,KTG06,1,1,-33.749975,117.664572,504,L,9B1,14,,,,,14,,,,,Not Applicable,Reserve,,3
501_REF_KTG06_1,501,REF,KTG06,1,4,-33.749975,117.664572,504,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG06_1,501,REF,KTG06,1,3,-33.749975,117.664572,504,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG07_1,501,REF,KTG07,1,1,-33.522504,117.665573,303,LS,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_KTG07_1,501,REF,KTG07,1,2,-33.522504,117.665573,303,SL,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG07_1,501,REF,KTG07,1,3,-33.522504,117.665573,303,SCL,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG07_1,501,REF,KTG07,1,4,-33.522504,117.665573,303,SCL,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG07_1,501,REF,KTG07,1,5,-33.522504,117.665573,303,SCL,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG08_1,501,REF,KTG08,1,4,-33.519337,117.658927,404,LS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG08_1,501,REF,KTG08,1,7,-33.519337,117.658927,404,SCL,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG08_1,501,REF,KTG08,1,5,-33.519337,117.658927,404,LC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG08_1,501,REF,KTG08,1,3,-33.519337,117.658927,404,LS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG08_1,501,REF,KTG08,1,2,-33.519337,117.658927,404,LS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG08_1,501,REF,KTG08,1,1,-33.519337,117.658927,404,LS,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_KTG08_1,501,REF,KTG08,1,6,-33.519337,117.658927,404,SCL,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG09_1,501,REF,KTG09,1,1,-33.519026,117.65817,506,SL,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
501_REF_KTG09_1,501,REF,KTG09,1,2,-33.519026,117.65817,506,SL,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_KTG09_1,501,REF,KTG09,1,3,-33.519026,117.65817,506,LC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG09_1,501,REF,KTG09,1,4,-33.519026,117.65817,506,LC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG09_1,501,REF,KTG09,1,5,-33.519026,117.65817,506,LC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG09_1,501,REF,KTG09,1,6,-33.519026,117.65817,506,LC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG10_1,501,REF,KTG10,1,2,-33.523125,117.715813,402,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG10_1,501,REF,KTG10,1,6,-33.523125,117.715813,402,SCL,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_KTG10_1,501,REF,KTG10,1,5,-33.523125,117.715813,402,SCL,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_KTG10_1,501,REF,KTG10,1,1,-33.523125,117.715813,402,LS,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
501_REF_KTG10_1,501,REF,KTG10,1,4,-33.523125,117.715813,402,LC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_KTG10_1,501,REF,KTG10,1,3,-33.523125,117.715813,402,LC,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_LG01_1,501,REF,LG01,1,1,-33.10346,118.706552,502,SL,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_LG01_1,501,REF,LG01,1,2,-33.10346,118.706552,502,SC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_LG01_1,501,REF,LG01,1,3,-33.10346,118.706552,502,,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_LG01_1,501,REF,LG01,1,4,-33.10346,118.706552,502,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_LG01_1,501,REF,LG01,1,5,-33.10346,118.706552,502,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_LG02_1,501,REF,LG02,1,3,-33.103795,118.681913,502,LC,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_LG02_1,501,REF,LG02,1,6,-33.103795,118.681913,502,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_LG02_1,501,REF,LG02,1,4,-33.103795,118.681913,502,MC,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_LG02_1,501,REF,LG02,1,2,-33.103795,118.681913,502,LC,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_LG02_1,501,REF,LG02,1,1,-33.103795,118.681913,502,SL,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
501_REF_LG02_1,501,REF,LG02,1,5,-33.103795,118.681913,502,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_LG03_1,501,REF,LG03,1,1,-33.103775,118.656516,508,SL,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_LG03_1,501,REF,LG03,1,2,-33.103775,118.656516,508,SC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_LG03_1,501,REF,LG03,1,3,-33.103775,118.656516,508,LC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_LG03_1,501,REF,LG03,1,4,-33.103775,118.656516,508,LC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_LG03_1,501,REF,LG03,1,5,-33.103775,118.656516,508,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MR01A_1,501,REF,MR01A,1,1,-34.104643,115.068536,423,SL,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
501_REF_MR01A_1,501,REF,MR01A,1,2,-34.104643,115.068536,423,LS,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
501_REF_MR01A_1,501,REF,MR01A,1,3,-34.104643,115.068536,423,LS,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_MR01A_1,501,REF,MR01A,1,4,-34.104643,115.068536,423,LS,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_MR02_1,501,REF,MR02,1,2,-33.889489,115.022583,444,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MR02_1,501,REF,MR02,1,5,-33.889489,115.022583,444,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MR02_1,501,REF,MR02,1,6,-33.889489,115.022583,444,SL,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MR02_1,501,REF,MR02,1,1,-33.889489,115.022583,444,LS,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_MR02_1,501,REF,MR02,1,4,-33.889489,115.022583,444,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MR02_1,501,REF,MR02,1,3,-33.889489,115.022583,444,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MR03_1,501,REF,MR03,1,1,-33.860224,115.177283,461,LS,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
501_REF_MR03_1,501,REF,MR03,1,2,-33.860224,115.177283,461,LKS,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
501_REF_MR03_1,501,REF,MR03,1,3,-33.860224,115.177283,461,KSL,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
501_REF_MR03_1,501,REF,MR03,1,4,-33.860224,115.177283,461,KSL,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
501_REF_MR03_1,501,REF,MR03,1,5,-33.860224,115.177283,461,KSL,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
501_REF_MRA01_1,501,REF,MRA01,1,2,-30.805383,116.02372,508,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA01_1,501,REF,MRA01,1,5,-30.805383,116.02372,508,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA01_1,501,REF,MRA01,1,6,-30.805383,116.02372,508,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA01_1,501,REF,MRA01,1,3,-30.805383,116.02372,508,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA01_1,501,REF,MRA01,1,1,-30.805383,116.02372,508,L,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
501_REF_MRA01_1,501,REF,MRA01,1,4,-30.805383,116.02372,508,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA02_1,501,REF,MRA02,1,1,-29.980604,116.581109,506,SL,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_MRA02_1,501,REF,MRA02,1,2,-29.980604,116.581109,506,L,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_MRA02_1,501,REF,MRA02,1,3,-29.980604,116.581109,506,SCL,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA02_1,501,REF,MRA02,1,4,-29.980604,116.581109,506,SL,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_MRA02_1,501,REF,MRA02,1,5,-29.980604,116.581109,506,MC,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_MRA02_1,501,REF,MRA02,1,6,-29.980604,116.581109,506,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA05_1,501,REF,MRA05,1,4,-30.318734,115.969173,441,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA05_1,501,REF,MRA05,1,1,-30.318734,115.969173,441,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA05_1,501,REF,MRA05,1,5,-30.318734,115.969173,441,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA05_1,501,REF,MRA05,1,2,-30.318734,115.969173,441,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA05_1,501,REF,MRA05,1,3,-30.318734,115.969173,441,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA06_1,501,REF,MRA06,1,1,-30.318621,115.938678,446,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA06_1,501,REF,MRA06,1,2,-30.318621,115.938678,446,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA06_1,501,REF,MRA06,1,3,-30.318621,115.938678,446,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA06_1,501,REF,MRA06,1,4,-30.318621,115.938678,446,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA07_1,501,REF,MRA07,1,3,-30.393222,115.42104,302,MC,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_REF_MRA07_1,501,REF,MRA07,1,4,-30.393222,115.42104,302,MC,9B1,2,,,,,2,,,,,Not Applicable,Road,,3
501_REF_MRA07_1,501,REF,MRA07,1,2,-30.393222,115.42104,302,LS,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_REF_MRA07_1,501,REF,MRA07,1,1,-30.393222,115.42104,302,LS,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_REF_MRA07_1,501,REF,MRA07,1,5,-30.393222,115.42104,302,SC,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_REF_MRA08_1,501,REF,MRA08,1,1,-30.682536,115.825292,407,LS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA08_1,501,REF,MRA08,1,2,-30.682536,115.825292,407,LKS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA08_1,501,REF,MRA08,1,3,-30.682536,115.825292,407,KS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA08_1,501,REF,MRA08,1,4,-30.682536,115.825292,407,LKS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA08_1,501,REF,MRA08,1,5,-30.682536,115.825292,407,SCL,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA08_1,501,REF,MRA08,1,6,-30.682536,115.825292,407,SCL,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA09_1,501,REF,MRA09,1,5,-30.687726,115.808315,445,LS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA09_1,501,REF,MRA09,1,4,-30.687726,115.808315,445,LS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA09_1,501,REF,MRA09,1,1,-30.687726,115.808315,445,LS,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_MRA09_1,501,REF,MRA09,1,2,-30.687726,115.808315,445,LS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA09_1,501,REF,MRA09,1,3,-30.687726,115.808315,445,LS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA10_1,501,REF,MRA10,1,1,-31.061602,116.20488,544,L,9B1,4,,,,,4,,,,,Not Applicable,Reserve,FIELD CROPS AND STOCK RAISING,3
501_REF_MRA10_1,501,REF,MRA10,1,2,-31.061602,116.20488,544,CL,9B1,1,,,,,1,,,,,Not Applicable,Reserve,FIELD CROPS AND STOCK RAISING,3
501_REF_MRA10_1,501,REF,MRA10,1,3,-31.061602,116.20488,544,LC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,FIELD CROPS AND STOCK RAISING,3
501_REF_MRA10_1,501,REF,MRA10,1,4,-31.061602,116.20488,544,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,FIELD CROPS AND STOCK RAISING,3
501_REF_MRA10_1,501,REF,MRA10,1,5,-31.061602,116.20488,544,LC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,FIELD CROPS AND STOCK RAISING,3
501_REF_MRA10_1,501,REF,MRA10,1,6,-31.061602,116.20488,544,LC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,FIELD CROPS AND STOCK RAISING,3
501_REF_MRA10_1,501,REF,MRA10,1,1,-31.061602,116.20488,544,L,9B1,4,,,,,4,,,,,Not Applicable,Reserve,OTHER GRAIN CROPS AND CATTLE,3
501_REF_MRA10_1,501,REF,MRA10,1,2,-31.061602,116.20488,544,CL,9B1,1,,,,,1,,,,,Not Applicable,Reserve,OTHER GRAIN CROPS AND CATTLE,3
501_REF_MRA10_1,501,REF,MRA10,1,3,-31.061602,116.20488,544,LC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,OTHER GRAIN CROPS AND CATTLE,3
501_REF_MRA10_1,501,REF,MRA10,1,4,-31.061602,116.20488,544,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,OTHER GRAIN CROPS AND CATTLE,3
501_REF_MRA10_1,501,REF,MRA10,1,5,-31.061602,116.20488,544,LC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,OTHER GRAIN CROPS AND CATTLE,3
501_REF_MRA10_1,501,REF,MRA10,1,6,-31.061602,116.20488,544,LC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,OTHER GRAIN CROPS AND CATTLE,3
501_REF_MRA11_1,501,REF,MRA11,1,4,-31.48355,116.113166,507,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA11_1,501,REF,MRA11,1,5,-31.48355,116.113166,507,MC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA11_1,501,REF,MRA11,1,3,-31.48355,116.113166,507,LC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA11_1,501,REF,MRA11,1,2,-31.48355,116.113166,507,SCL,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_MRA11_1,501,REF,MRA11,1,1,-31.48355,116.113166,507,L,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_MRA11A_1,501,REF,MRA11A,1,2,-31.480256,116.112499,507,CL,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
501_REF_MRA11A_1,501,REF,MRA11A,1,3,-31.480256,116.112499,507,MC,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_MRA11A_1,501,REF,MRA11A,1,1,-31.480256,116.112499,507,L,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
501_REF_RAV01_1,501,REF,RAV01,1,1,-33.539542,120.007712,602,MC,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
501_REF_RAV01_1,501,REF,RAV01,1,2,-33.539542,120.007712,602,HC,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
501_REF_RAV01_1,501,REF,RAV01,1,3,-33.539542,120.007712,602,HC,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
501_REF_RAV01_1,501,REF,RAV01,1,4,-33.539542,120.007712,602,HC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_RAV01_1,501,REF,RAV01,1,5,-33.539542,120.007712,602,HC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_RAV01_1,501,REF,RAV01,1,6,-33.539542,120.007712,602,HC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP07A_1,501,REF,SCP07A,1,1,-32.834716,115.649264,442,LS,9B1,9,,,,,9,,,,,Not Applicable,Reserve,,3
501_REF_SCP07A_1,501,REF,SCP07A,1,2,-32.834716,115.649264,442,S,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
501_REF_SCP07A_1,501,REF,SCP07A,1,3,-32.834716,115.649264,442,S,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_SCP07A_1,501,REF,SCP07A,1,4,-32.834716,115.649264,442,S,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_SCP07A_1,501,REF,SCP07A,1,5,-32.834716,115.649264,442,S,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_SCP07B_1,501,REF,SCP07B,1,1,-32.835476,115.644445,442,S,9B1,4,,,,,4,,,,,Not Applicable,Reserve,,3
501_REF_SCP07B_1,501,REF,SCP07B,1,5,-32.835476,115.644445,442,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP07B_1,501,REF,SCP07B,1,4,-32.835476,115.644445,442,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP07B_1,501,REF,SCP07B,1,3,-32.835476,115.644445,442,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP07B_1,501,REF,SCP07B,1,2,-32.835476,115.644445,442,S,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_SCP07C_1,501,REF,SCP07C,1,1,-32.834776,115.638152,442,S,9B1,7,,,,,7,,,,,Not Applicable,Reserve,,3
501_REF_SCP07C_1,501,REF,SCP07C,1,2,-32.834776,115.638152,442,S,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_SCP07C_1,501,REF,SCP07C,1,3,-32.834776,115.638152,442,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP07C_1,501,REF,SCP07C,1,4,-32.834776,115.638152,442,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP07C_1,501,REF,SCP07C,1,5,-32.834776,115.638152,442,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP08_1,501,REF,SCP08,1,3,-32.893863,115.689581,441,KS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP08_1,501,REF,SCP08,1,4,-32.893863,115.689581,441,KS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP08_1,501,REF,SCP08,1,2,-32.893863,115.689581,441,KS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP08_1,501,REF,SCP08,1,1,-32.893863,115.689581,441,LS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP08_1,501,REF,SCP08,1,5,-32.893863,115.689581,441,KS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP09_1,501,REF,SCP09,1,1,-32.961492,115.74042,444,KS,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
501_REF_SCP09_1,501,REF,SCP09,1,2,-32.961492,115.74042,444,KS,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
501_REF_SCP09_1,501,REF,SCP09,1,3,-32.961492,115.74042,444,KS,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
501_REF_SCP09_1,501,REF,SCP09,1,4,-32.961492,115.74042,444,KS,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
501_REF_SCP09_1,501,REF,SCP09,1,5,-32.961492,115.74042,444,KS,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
501_REF_SCP09_1,501,REF,SCP09,1,6,-32.961492,115.74042,444,KS,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
501_REF_SCP10_1,501,REF,SCP10,1,4,-32.899185,115.71575,424,S,9B1,1,,,,,1,,,,,Non Agricultural Land,Reserve,,5
501_REF_SCP10_1,501,REF,SCP10,1,5,-32.899185,115.71575,424,S,9B1,1,,,,,1,,,,,Non Agricultural Land,Reserve,,5
501_REF_SCP10_1,501,REF,SCP10,1,2,-32.899185,115.71575,424,LS,9B1,4,,,,,4,,,,,Non Agricultural Land,Reserve,,5
501_REF_SCP10_1,501,REF,SCP10,1,1,-32.899185,115.71575,424,LS,9B1,6,,,,,6,,,,,Non Agricultural Land,Reserve,,5
501_REF_SCP10_1,501,REF,SCP10,1,3,-32.899185,115.71575,424,LS,9B1,1,,,,,1,,,,,Non Agricultural Land,Reserve,,5
501_REF_SCP11_1,501,REF,SCP11,1,2,-32.867463,115.828752,444,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP11_1,501,REF,SCP11,1,3,-32.867463,115.828752,444,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP11_1,501,REF,SCP11,1,4,-32.867463,115.828752,444,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP11_1,501,REF,SCP11,1,5,-32.867463,115.828752,444,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP11_1,501,REF,SCP11,1,6,-32.867463,115.828752,444,S,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP11_1,501,REF,SCP11,1,1,-32.867463,115.828752,444,LS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SCP12_1,501,REF,SCP12,1,3,-32.865091,115.769573,103,KS,9B1,2,,,,,2,,,,,Not Applicable,Reserve,UNCLEARED LAND - UNUSED,3
501_REF_SCP12_1,501,REF,SCP12,1,7,-32.865091,115.769573,103,SL,9B1,13,,,,,13,,,,,Not Applicable,Reserve,UNCLEARED LAND - UNUSED,3
501_REF_SCP12_1,501,REF,SCP12,1,6,-32.865091,115.769573,103,KS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,UNCLEARED LAND - UNUSED,3
501_REF_SCP12_1,501,REF,SCP12,1,4,-32.865091,115.769573,103,KS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,UNCLEARED LAND - UNUSED,3
501_REF_SCP12_1,501,REF,SCP12,1,2,-32.865091,115.769573,103,KS,9B1,2,,,,,2,,,,,Not Applicable,Reserve,UNCLEARED LAND - UNUSED,3
501_REF_SCP12_1,501,REF,SCP12,1,1,-32.865091,115.769573,103,LS,9B1,3,,,,,3,,,,,Not Applicable,Reserve,UNCLEARED LAND - UNUSED,3
501_REF_SCP12_1,501,REF,SCP12,1,5,-32.865091,115.769573,103,KS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,UNCLEARED LAND - UNUSED,3
501_REF_SG01_1,501,REF,SG01,1,1,-32.891196,121.614974,542,CL,9B1,4,,,,,4,,,,,Non Agricultural Land,Government,,5
501_REF_SG01_1,501,REF,SG01,1,2,-32.891196,121.614974,542,ZLC,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
501_REF_SG01_1,501,REF,SG01,1,3,-32.891196,121.614974,542,LC,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
501_REF_SG01_1,501,REF,SG01,1,4,-32.891196,121.614974,542,LC,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
501_REF_SG01_1,501,REF,SG01,1,5,-32.891196,121.614974,542,SLC,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
501_REF_SG01_1,501,REF,SG01,1,6,-32.891196,121.614974,542,SLC,9B1,1,,,,,1,,,,,Non Agricultural Land,Government,,5
501_REF_SG05_1,501,REF,SG05,1,1,-33.337084,121.714921,402,LFS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SG05_1,501,REF,SG05,1,5,-33.337084,121.714921,402,SC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SG05_1,501,REF,SG05,1,4,-33.337084,121.714921,402,SC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SG05_1,501,REF,SG05,1,2,-33.337084,121.714921,402,FS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_SG05_1,501,REF,SG05,1,3,-33.337084,121.714921,402,SC,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
501_REF_TUT01_1,501,REF,TUT01,1,1,-32.558111,117.333234,407,LS,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_TUT01_1,501,REF,TUT01,1,2,-32.558111,117.333234,407,LS,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_TUT01_1,501,REF,TUT01,1,3,-32.558111,117.333234,407,LS,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_TUT01_1,501,REF,TUT01,1,4,-32.558111,117.333234,407,SC,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_TUT01_1,501,REF,TUT01,1,5,-32.558111,117.333234,407,SC,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_TUT01_1,501,REF,TUT01,1,6,-32.558111,117.333234,407,SC,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_REF_TUT02_1,501,REF,TUT02,1,4,-32.556772,117.334376,424,LS,9B1,1,,,,,1,,,,,Not Applicable,Reserve,,3
