"X","Y","ID","OBS_NO","VALUE","OBSERVEDPROPERTY","PROJECT_CODE","SITE_ID","SAMPLEID","SAMPLEDATE","UPPERDEPTH","LOWERDEPTH","DIST_TYPE","O_ASC_ORD"
148.96669,-22.51242,"1669108",1,64,"9B2","WDH",9108,1,11/JUL/96,0,0.1,"1","DE"
148.90169,-22.11817,"1669109",1,84,"9B2","WDH",9109,1,11/JUL/96,0,0.1,"1","DE"
148.57617,-22.55736,"166911",1,19,"9B2","WDH",911,1,11/MAR/94,0,0.1,"4","VE"
148.87885,-22.1098,"1669110",1,26,"9B2","WDH",9110,1,11/JUL/96,0,0.1,"1","VE"
148.55869,-22.69562,"1669111",1,21,"9B2","WDH",9111,1,11/JUL/96,0,0.1,"4","VE"
148.53454,-22.69579,"1669112",1,14,"9B2","WDH",9112,1,11/JUL/96,0,0.1,"4","VE"
148.53454,-22.69579,"1669112",1,24,"9B2","WDH",9112,2,11/JUL/96,0,0.04,"4","VE"
148.95119,-22.72573,"1669113",1,27,"9B2","WDH",9113,1,11/JUL/96,0,0.1,"4","VE"
148.96416,-22.69454,"1669114",1,14,"9B2","WDH",9114,1,11/JUL/96,0,0.1,"4","VE"
148.95451,-22.69063,"1669115",1,86,"9B2","WDH",9115,1,11/JUL/96,0,0.1,"4","DE"
148.95451,-22.69063,"1669115",1,122,"9B2","WDH",9115,2,11/JUL/96,0,0.08,"4","DE"
148.58406,-22.77469,"1669116",1,16,"9B2","WDH",9116,1,01/NOV/96,0,0.1,"4","DE"
148.58168,-22.79341,"1669117",1,10,"9B2","WDH",9117,1,01/NOV/96,0,0.1,"4","VE"
148.58167,-22.79341,"1669118",1,14,"9B2","WDH",9118,1,01/NOV/96,0,0.1,"4","VE"
148.60933,-22.7597,"1669119",1,10,"9B2","WDH",9119,1,01/NOV/96,0,0.1,"4","CH"
148.57568,-22.56943,"166912",1,92,"9B2","WDH",912,1,11/MAR/94,0,0.1,"4","CH"
148.55593,-22.57043,"166917",1,20,"9B2","WDH",917,1,11/MAR/94,0,0.1,"5","VE"
148.51943,-22.65358,"166928",1,17,"9B2","WDH",928,1,11/MAR/94,0,0.1,"4","VE"
148.51884,-22.6433,"166929",1,33,"9B2","WDH",929,1,11/MAR/94,0,0.1,"6","VE"
148.52186,-22.63839,"166931",1,17,"9B2","WDH",931,1,11/MAR/94,0,0.1,"1","CH"
148.53027,-22.63103,"166933",1,25,"9B2","WDH",933,1,11/MAR/94,0,0.1,"4","DE"
148.52741,-22.62842,"166935",1,57,"9B2","WDH",935,1,11/MAR/94,0,0.1,"1","CH"
148.51353,-22.63134,"166938",1,62,"9B2","WDH",938,1,11/MAR/94,0,0.1,"1","SO"
148.51903,-22.63166,"166939",1,34,"9B2","WDH",939,1,11/MAR/94,0,0.1,"1","RU"
148.50943,-22.62702,"166943",1,58,"9B2","WDH",943,1,11/MAR/94,0,0.1,"4","VE"
148.51424,-22.61722,"166944",1,25,"9B2","WDH",944,1,11/MAR/94,0,0.1,"1","VE"
148.59619,-22.57142,"166959",1,20,"9B2","WDH",959,1,11/MAR/94,0,0.1,"5","VE"
148.59175,-22.60832,"166965",1,14,"9B2","WDH",965,1,11/MAR/94,0,0.1,"4","VE"
148.61814,-22.60158,"166970",1,9,"9B2","WDH",970,1,11/MAR/94,0,0.1,"4","VE"
148.62649,-22.59523,"166971",1,43,"9B2","WDH",971,1,01/JAN/94,0,0.1,"4","VE"
148.64434,-22.60008,"166973",1,25,"9B2","WDH",973,1,11/MAR/94,0,0.1,"1","SO"
148.66523,-22.6059,"166974",1,4,"9B2","WDH",974,1,11/MAR/94,0,0.1,"1","CH"
148.65295,-22.61089,"166976",1,12,"9B2","WDH",976,1,11/MAR/94,0,0.1,"1","RU"
148.65617,-22.60342,"166979",1,8,"9B2","WDH",979,1,11/MAR/94,0,0.1,"1","DE"
148.65617,-22.60342,"166979",2,11,"9B2","WDH",979,1,11/MAR/94,0,0.1,"1","DE"
148.65781,-22.59894,"166982",1,7,"9B2","WDH",982,1,11/MAR/94,0,0.1,"4","VE"
148.65876,-22.58502,"166992",1,5,"9B2","WDH",992,1,11/MAR/94,0,0.1,"4","VE"
148.65662,-22.56562,"166995",1,17,"9B2","WDH",995,1,11/MAR/94,0,0.1,"1","VE"
148.6687,-22.56886,"166997",1,6,"9B2","WDH",997,1,11/MAR/94,0,0.1,"1","VE"
146.31998,-19.90991,"1678",1,5,"9B2","CTAP",78,1,18/AUG/15,0,0.1,"3","DE"
146.27434,-19.90553,"168",1,20,"9B2","CTAP",8,1,09/JUL/15,0,0.1,"7","CH"
146.27434,-19.90553,"168",1,7,"9B2","CTAP",8,2,09/JUL/15,0,0.1,"7","CH"
146.27434,-19.90553,"168",1,1,"9B2","CTAP",8,3,09/JUL/15,0.2,0.3,"7","CH"
146.27434,-19.90553,"168",1,1,"9B2","CTAP",8,4,09/JUL/15,0.5,0.6,"7","CH"
146.27434,-19.90553,"168",1,1,"9B2","CTAP",8,5,09/JUL/15,0.8,0.9,"7","CH"
146.27434,-19.90553,"168",1,1,"9B2","CTAP",8,6,09/JUL/15,1.1,1.2,"7","CH"
146.27434,-19.90553,"168",1,1,"9B2","CTAP",8,7,09/JUL/15,1.4,1.5,"7","CH"
150.51623,-24.36961,"1699000",1,64,"9B2","BLS",9000,30,01/JAN/87,0,0.1,"6",""
150.51348,-24.3795,"1699001",1,161,"9B2","BLS",9001,30,01/JAN/87,0,0.1,"7",""
150.52321,-24.36558,"1699005",1,52,"9B2","BLS",9005,30,01/JAN/87,0,0.1,"5",""
150.52276,-24.36837,"1699006",1,122,"9B2","BLS",9006,30,01/JAN/87,0,0.1,"5",""
150.51952,-24.37292,"1699007",1,125,"9B2","BLS",9007,30,01/JAN/87,0,0.1,"7",""
150.52276,-24.36837,"1699008",1,79,"9B2","BLS",9008,30,01/JAN/87,0,0.08,"6",""
150.52169,-24.37792,"1699009",1,116,"9B2","BLS",9009,30,01/JAN/87,0,0.1,"7",""
150.52047,-24.37952,"1699010",1,183,"9B2","BLS",9010,30,01/JAN/87,0,0.1,"6",""
150.52529,-24.37996,"1699011",1,142,"9B2","BLS",9011,30,01/JAN/87,0,0.1,"6",""
150.51839,-24.38012,"1699012",1,154,"9B2","BLS",9012,30,01/JAN/87,0,0.05,"5",""
152.68747,-27.78388,"1726214",1,36,"9B2","MRS",6214,30,01/JAN/82,0,0.1,"7","VE"
152.68747,-27.78388,"1726214",1,40,"9B2","MRS",6214,31,01/JAN/82,0,0.1,"7","VE"
152.68747,-27.78388,"1726214",1,10,"9B2","MRS",6214,32,01/JAN/82,0.1,0.2,"7","VE"
152.68208,-27.7864,"1726215",1,38,"9B2","MRS",6215,30,01/JAN/82,0,0.1,"3","VE"
152.68208,-27.7864,"1726215",1,21,"9B2","MRS",6215,31,01/JAN/82,0,0.1,"3","VE"
152.68208,-27.7864,"1726215",1,4,"9B2","MRS",6215,32,01/JAN/82,0.1,0.2,"3","VE"
152.67511,-27.77762,"1726216",1,126,"9B2","MRS",6216,30,01/JAN/82,0,0.1,"3","VE"
152.67511,-27.77762,"1726216",1,204,"9B2","MRS",6216,31,01/JAN/82,0,0.1,"3","VE"
152.67511,-27.77762,"1726216",1,120,"9B2","MRS",6216,32,01/JAN/82,0.1,0.2,"3","VE"
152.66811,-27.77585,"1726217",1,258,"9B2","MRS",6217,30,01/JAN/82,0,0.1,"5","VE"
152.66811,-27.77585,"1726217",1,282,"9B2","MRS",6217,31,01/JAN/82,0,0.1,"5","VE"
152.66811,-27.77585,"1726217",1,180,"9B2","MRS",6217,32,01/JAN/82,0.1,0.2,"5","VE"
152.66067,-27.77028,"1726218",1,19,"9B2","MRS",6218,30,01/JAN/82,0,0.1,"3","VE"
152.66067,-27.77028,"1726218",1,17,"9B2","MRS",6218,31,01/JAN/82,0,0.1,"3","VE"
152.66067,-27.77028,"1726218",1,5,"9B2","MRS",6218,32,01/JAN/82,0.1,0.2,"3","VE"
152.65093,-27.76917,"1726219",1,76,"9B2","MRS",6219,30,01/JAN/82,0,0.1,"5","VE"
152.65093,-27.76917,"1726219",1,120,"9B2","MRS",6219,31,01/JAN/82,0,0.1,"5","VE"
152.65093,-27.76917,"1726219",1,26,"9B2","MRS",6219,32,01/JAN/82,0.1,0.2,"5","VE"
152.69337,-27.76042,"1726220",1,48,"9B2","MRS",6220,30,01/JAN/82,0,0.1,"3","SO"
152.69337,-27.76042,"1726220",1,35,"9B2","MRS",6220,31,01/JAN/82,0,0.1,"3","SO"
152.69337,-27.76042,"1726220",1,18,"9B2","MRS",6220,32,01/JAN/82,0.1,0.2,"3","SO"
148.19215,-23.56804,"1739000",1,11,"9B2","EIR",9000,30,07/JUN/78,0,0.1,"6","DE"
148.19215,-23.56804,"1739000",1,6,"9B2","EIR",9000,31,07/JUN/78,0,0.1,"6","DE"
148.19215,-23.56804,"1739000",1,5,"9B2","EIR",9000,32,07/JUN/78,0.1,0.2,"6","DE"
148.21311,-23.55613,"1739001",1,25,"9B2","EIR",9001,30,08/JUN/78,0,0.1,"1","VE"
148.21311,-23.55613,"1739001",1,5,"9B2","EIR",9001,31,08/JUN/78,0,0.1,"1","VE"
148.21311,-23.55613,"1739001",1,4,"9B2","EIR",9001,32,08/JUN/78,0.1,0.2,"1","VE"
148.21311,-23.55609,"1739002",1,29,"9B2","EIR",9002,30,08/JUN/78,0,0.1,"1","VE"
148.21311,-23.55609,"1739002",1,45,"9B2","EIR",9002,31,08/JUN/78,0,0.1,"1","VE"
148.21311,-23.55609,"1739002",1,35,"9B2","EIR",9002,32,08/JUN/78,0.1,0.2,"1","VE"
148.20546,-23.55619,"1739003",1,11,"9B2","EIR",9003,30,07/JUN/78,0,0.1,"2","VE"
148.20546,-23.55619,"1739003",1,16,"9B2","EIR",9003,31,07/JUN/78,0,0.1,"2","VE"
148.20546,-23.55619,"1739003",1,7,"9B2","EIR",9003,32,07/JUN/78,0.1,0.2,"2","VE"
148.20546,-23.55615,"1739004",1,26,"9B2","EIR",9004,30,07/JUN/78,0,0.1,"1","VE"
148.20546,-23.55615,"1739004",1,27,"9B2","EIR",9004,31,07/JUN/78,0,0.1,"1","VE"
148.20546,-23.55615,"1739004",1,19,"9B2","EIR",9004,32,07/JUN/78,0.1,0.2,"1","VE"
148.22288,-23.5538,"1739005",1,14,"9B2","EIR",9005,30,12/JUN/78,0,0.1,"4","KA"
148.22288,-23.5538,"1739005",1,15,"9B2","EIR",9005,31,12/JUN/78,0,0.1,"4","KA"
148.22288,-23.5538,"1739005",1,6,"9B2","EIR",9005,32,12/JUN/78,0.1,0.2,"4","KA"
148.22382,-23.54973,"1739006",1,9,"9B2","EIR",9006,30,22/JUN/78,0,0.1,"1","KA"
148.22382,-23.54973,"1739006",1,7,"9B2","EIR",9006,31,22/JUN/78,0,0.1,"1","KA"
148.22382,-23.54973,"1739006",1,4,"9B2","EIR",9006,32,22/JUN/78,0.1,0.2,"1","KA"
148.20676,-23.56928,"1739007",1,14,"9B2","EIR",9007,30,22/JUN/78,0,0.1,"4","KA"
148.20676,-23.56928,"1739007",1,12,"9B2","EIR",9007,31,22/JUN/78,0,0.1,"4","KA"
148.20676,-23.56928,"1739007",1,8,"9B2","EIR",9007,32,22/JUN/78,0.1,0.2,"4","KA"
148.21503,-23.57328,"1739008",1,11,"9B2","EIR",9008,30,23/JUN/78,0,0.1,"4","KA"
148.21503,-23.57328,"1739008",1,10,"9B2","EIR",9008,31,23/JUN/78,0,0.1,"4","KA"
148.21503,-23.57328,"1739008",1,6,"9B2","EIR",9008,32,23/JUN/78,0.1,0.2,"4","KA"
148.2042,-23.56794,"1739009",1,10,"9B2","EIR",9009,30,23/JUN/78,0,0.1,"4","KA"
148.2042,-23.56794,"1739009",1,4,"9B2","EIR",9009,31,23/JUN/78,0,0.1,"4","KA"
148.2042,-23.56794,"1739009",1,3,"9B2","EIR",9009,32,23/JUN/78,0.1,0.2,"4","KA"
148.23905,-23.50129,"1739010",1,90,"9B2","EIR",9010,30,13/NOV/79,0,0.1,"3","CH"
148.23905,-23.50129,"1739010",1,79,"9B2","EIR",9010,31,13/NOV/79,0,0.1,"3","CH"
148.23905,-23.50129,"1739010",1,55,"9B2","EIR",9010,32,13/NOV/79,0.15,0.2,"3","CH"
148.23905,-23.50129,"1739010",1,64,"9B2","EIR",9010,49,13/NOV/79,0.1,0.15,"3","CH"
148.3276,-23.44502,"1739011",1,56,"9B2","EIR",9011,30,13/NOV/79,0,0.1,"1","CH"
148.3276,-23.44502,"1739011",1,44,"9B2","EIR",9011,31,13/NOV/79,0,0.1,"1","CH"
148.3276,-23.44502,"1739011",1,27,"9B2","EIR",9011,32,13/NOV/79,0.1,0.2,"1","CH"
148.34671,-23.44711,"1739012",1,43,"9B2","EIR",9012,30,14/NOV/79,0,0.1,"1","VE"
148.34671,-23.44711,"1739012",1,9,"9B2","EIR",9012,31,14/NOV/79,0,0.1,"1","VE"
148.34671,-23.44711,"1739012",1,7,"9B2","EIR",9012,32,14/NOV/79,0.1,0.2,"1","VE"
148.34671,-23.44711,"1739012",1,25,"9B2","EIR",9012,49,14/NOV/79,0,0.05,"1","VE"
148.33842,-23.45079,"1739013",1,16,"9B2","EIR",9013,30,14/NOV/79,0,0.1,"1","VE"
148.33842,-23.45079,"1739013",1,11,"9B2","EIR",9013,31,14/NOV/79,0,0.1,"1","VE"
148.33842,-23.45079,"1739013",1,6,"9B2","EIR",9013,32,14/NOV/79,0.1,0.2,"1","VE"
148.26266,-23.51239,"1739014",1,35,"9B2","EIR",9014,30,14/NOV/79,0,0.1,"4","TE"
148.26266,-23.51239,"1739014",1,26,"9B2","EIR",9014,31,14/NOV/79,0,0.1,"4","TE"
148.26266,-23.51239,"1739014",1,37,"9B2","EIR",9014,32,14/NOV/79,0.1,0.2,"4","TE"
148.25918,-23.5079,"1739015",1,35,"9B2","EIR",9015,30,14/NOV/79,0,0.1,"4","KA"
148.25918,-23.5079,"1739015",1,27,"9B2","EIR",9015,31,14/NOV/79,0,0.1,"4","KA"
148.25918,-23.5079,"1739015",1,29,"9B2","EIR",9015,32,14/NOV/79,0.1,0.2,"4","KA"
148.24774,-23.54096,"1739016",1,18,"9B2","EIR",9016,30,14/NOV/79,0,0.1,"1","CH"
148.24774,-23.54096,"1739016",1,12,"9B2","EIR",9016,31,14/NOV/79,0,0.1,"1","CH"
148.24774,-23.54096,"1739016",1,10,"9B2","EIR",9016,32,14/NOV/79,0.1,0.2,"1","CH"
148.23951,-23.55141,"1739017",1,16,"9B2","EIR",9017,30,15/NOV/79,0,0.1,"1","CH"
148.23951,-23.55141,"1739017",1,15,"9B2","EIR",9017,31,15/NOV/79,0,0.1,"1","CH"
148.23951,-23.55141,"1739017",1,7,"9B2","EIR",9017,32,15/NOV/79,0.1,0.2,"1","CH"
148.14851,-23.56295,"1739018",1,5,"9B2","EIR",9018,30,15/NOV/79,0,0.1,"3","KA"
148.14851,-23.56295,"1739018",1,6,"9B2","EIR",9018,31,15/NOV/79,0,0.1,"3","KA"
148.14851,-23.56295,"1739018",1,10,"9B2","EIR",9018,32,15/NOV/79,0.1,0.2,"3","KA"
148.17312,-23.55409,"1739019",1,8,"9B2","EIR",9019,30,19/FEB/80,0,0.1,"4","VE"
148.17312,-23.55409,"1739019",1,3,"9B2","EIR",9019,31,19/FEB/80,0,0.1,"4","VE"
148.17312,-23.55409,"1739019",1,5,"9B2","EIR",9019,32,19/FEB/80,0.1,0.2,"4","VE"
148.17377,-23.55066,"1739020",1,9,"9B2","EIR",9020,30,20/FEB/80,0,0.1,"4","DE"
148.17377,-23.55066,"1739020",1,6,"9B2","EIR",9020,31,20/FEB/80,0,0.07,"4","DE"
148.17377,-23.55066,"1739020",1,2,"9B2","EIR",9020,32,20/FEB/80,0.07,0.2,"4","DE"
148.17706,-23.54621,"1739021",1,29,"9B2","EIR",9021,30,20/FEB/80,0,0.1,"4","SO"
148.17706,-23.54621,"1739021",1,30,"9B2","EIR",9021,31,20/FEB/80,0,0.1,"4","SO"
148.17706,-23.54621,"1739021",1,8,"9B2","EIR",9021,32,20/FEB/80,0.1,0.2,"4","SO"
148.17803,-23.57736,"1739022",1,13,"9B2","EIR",9022,30,20/FEB/80,0,0.1,"2","SO"
148.17803,-23.57736,"1739022",1,14,"9B2","EIR",9022,31,20/FEB/80,0,0.1,"2","SO"
148.17803,-23.57736,"1739022",1,4,"9B2","EIR",9022,32,20/FEB/80,0.1,0.2,"2","SO"
148.22476,-23.56652,"1739023",1,13,"9B2","EIR",9023,30,18/APR/80,0,0.1,"4","VE"
148.22476,-23.56652,"1739023",1,4,"9B2","EIR",9023,31,18/APR/80,0,0.1,"4","VE"
148.22476,-23.56652,"1739023",1,2,"9B2","EIR",9023,32,18/APR/80,0.1,0.2,"4","VE"
148.21587,-23.54753,"1739024",1,15,"9B2","EIR",9024,30,21/FEB/80,0,0.1,"2","VE"
148.21587,-23.54753,"1739024",1,9,"9B2","EIR",9024,31,21/FEB/80,0,0.1,"2","VE"
148.21587,-23.54753,"1739024",1,3,"9B2","EIR",9024,32,21/FEB/80,0.1,0.2,"2","VE"
148.21587,-23.54753,"1739025",1,9,"9B2","EIR",9025,30,21/FEB/80,0,0.1,"2","VE"
148.21587,-23.54753,"1739025",1,2,"9B2","EIR",9025,31,21/FEB/80,0,0.1,"2","VE"
148.21587,-23.54753,"1739025",1,2,"9B2","EIR",9025,32,21/FEB/80,0.1,0.2,"2","VE"
148.25793,-23.48876,"1739026",1,39,"9B2","EIR",9026,30,22/FEB/80,0,0.1,"3","CH"
148.25793,-23.48876,"1739026",1,26,"9B2","EIR",9026,31,22/FEB/80,0,0.1,"3","CH"
148.25793,-23.48876,"1739026",1,10,"9B2","EIR",9026,32,22/FEB/80,0.1,0.2,"3","CH"
148.26877,-23.48624,"1739027",1,15,"9B2","EIR",9027,30,22/FEB/80,0,0.1,"4","SO"
148.26877,-23.48624,"1739027",1,6,"9B2","EIR",9027,31,22/FEB/80,0,0.1,"4","SO"
148.26877,-23.48624,"1739027",1,2,"9B2","EIR",9027,32,22/FEB/80,0.1,0.2,"4","SO"
148.36036,-23.49034,"1739028",1,14,"9B2","EIR",9028,30,25/FEB/80,0,0.1,"4","SO"
148.36036,-23.49034,"1739028",1,8,"9B2","EIR",9028,31,25/FEB/80,0,0.1,"4","SO"
148.36036,-23.49034,"1739028",1,3,"9B2","EIR",9028,32,25/FEB/80,0.1,0.2,"4","SO"
148.34938,-23.46921,"1739029",1,21,"9B2","EIR",9029,30,25/FEB/80,0,0.1,"1","CH"
148.34938,-23.46921,"1739029",1,16,"9B2","EIR",9029,31,25/FEB/80,0,0.1,"1","CH"
148.34938,-23.46921,"1739029",1,20,"9B2","EIR",9029,32,25/FEB/80,0.1,0.2,"1","CH"
148.34033,-23.48455,"1739030",1,6,"9B2","EIR",9030,30,23/APR/80,0,0.1,"3","SO"
148.34033,-23.48455,"1739030",1,3,"9B2","EIR",9030,31,23/APR/80,0,0.1,"3","SO"
148.34033,-23.48455,"1739030",1,2,"9B2","EIR",9030,32,23/APR/80,0.1,0.2,"3","SO"
148.30806,-23.46866,"1739031",1,13,"9B2","EIR",9031,30,26/FEB/80,0,0.1,"4","VE"
148.30806,-23.46866,"1739031",1,9,"9B2","EIR",9031,31,26/FEB/80,0,0.1,"4","VE"
148.30806,-23.46866,"1739031",1,4,"9B2","EIR",9031,32,26/FEB/80,0.1,0.2,"4","VE"
148.22888,-23.53479,"1739032",1,6,"9B2","EIR",9032,30,10/APR/80,0,0.1,"2","DE"
148.22888,-23.53479,"1739032",1,6,"9B2","EIR",9032,31,10/APR/80,0,0.1,"2","DE"
148.22888,-23.53479,"1739032",1,7,"9B2","EIR",9032,32,10/APR/80,0.1,0.2,"2","DE"
148.30037,-23.47351,"1739033",1,15,"9B2","EIR",9033,30,26/FEB/80,0,0.1,"3","DE"
148.30037,-23.47351,"1739033",1,6,"9B2","EIR",9033,31,26/FEB/80,0,0.1,"3","DE"
148.30037,-23.47351,"1739033",1,7,"9B2","EIR",9033,32,26/FEB/80,0.1,0.2,"3","DE"
148.29301,-23.50193,"1739034",1,7,"9B2","EIR",9034,30,27/FEB/80,0,0.1,"3","SO"
148.29301,-23.50193,"1739034",1,6,"9B2","EIR",9034,31,27/FEB/80,0,0.1,"3","SO"
148.29301,-23.50193,"1739034",1,2,"9B2","EIR",9034,32,27/FEB/80,0.1,0.2,"3","SO"
148.34112,-23.44653,"1739035",1,42,"9B2","EIR",9035,30,27/FEB/80,0,0.1,"1","SO"
148.34112,-23.44653,"1739035",1,25,"9B2","EIR",9035,31,27/FEB/80,0,0.1,"1","SO"
148.34112,-23.44653,"1739035",1,18,"9B2","EIR",9035,32,27/FEB/80,0.1,0.2,"1","SO"
148.19838,-23.54189,"1739036",1,31,"9B2","EIR",9036,30,09/APR/80,0,0.1,"2","DE"
148.19838,-23.54189,"1739036",1,13,"9B2","EIR",9036,31,09/APR/80,0,0.1,"2","DE"
148.19838,-23.54189,"1739036",1,6,"9B2","EIR",9036,32,09/APR/80,0.1,0.2,"2","DE"
148.21586,-23.51999,"1739037",1,9,"9B2","EIR",9037,30,09/APR/80,0,0.1,"1",""
148.21586,-23.51999,"1739037",1,6,"9B2","EIR",9037,31,09/APR/80,0,0.1,"1",""
148.21586,-23.51999,"1739037",1,3,"9B2","EIR",9037,32,09/APR/80,0.1,0.2,"1",""
148.23464,-23.53248,"1739038",1,10,"9B2","EIR",9038,30,10/APR/80,0,0.1,"2","SO"
148.23464,-23.53248,"1739038",1,5,"9B2","EIR",9038,31,10/APR/80,0,0.1,"2","SO"
148.23464,-23.53248,"1739038",1,3,"9B2","EIR",9038,32,10/APR/80,0.1,0.2,"2","SO"
148.163,-23.55146,"1739039",1,5,"9B2","EIR",9039,30,11/APR/80,0,0.1,"2","CH"
148.163,-23.55146,"1739039",1,5,"9B2","EIR",9039,31,11/APR/80,0,0.1,"2","CH"
148.163,-23.55146,"1739039",1,3,"9B2","EIR",9039,32,11/APR/80,0.1,0.2,"2","CH"
148.24253,-23.53883,"1739040",1,8,"9B2","EIR",9040,30,14/APR/80,0,0.1,"2","CH"
148.24253,-23.53883,"1739040",1,6,"9B2","EIR",9040,31,14/APR/80,0,0.1,"2","CH"
148.24253,-23.53883,"1739040",1,3,"9B2","EIR",9040,32,14/APR/80,0.1,0.2,"2","CH"
148.23558,-23.57014,"1739041",1,7,"9B2","EIR",9041,30,17/APR/80,0,0.1,"4","DE"
148.23558,-23.57014,"1739041",1,5,"9B2","EIR",9041,31,17/APR/80,0,0.1,"4","DE"
148.23558,-23.57014,"1739041",1,3,"9B2","EIR",9041,32,17/APR/80,0.1,0.2,"4","DE"
148.24548,-23.55055,"1739042",1,5,"9B2","EIR",9042,30,17/APR/80,0,0.1,"2","DE"
148.24548,-23.55055,"1739042",1,2,"9B2","EIR",9042,31,17/APR/80,0,0.1,"2","DE"
148.24548,-23.55055,"1739042",1,1,"9B2","EIR",9042,32,17/APR/80,0.1,0.2,"2","DE"
148.24495,-23.53529,"1739043",1,9,"9B2","EIR",9043,30,18/APR/80,0,0.1,"2","VE"
148.24495,-23.53529,"1739043",1,5,"9B2","EIR",9043,31,18/APR/80,0,0.1,"2","VE"
148.24495,-23.53529,"1739043",1,3,"9B2","EIR",9043,32,18/APR/80,0.1,0.2,"2","VE"
148.24495,-23.53529,"1739044",1,16,"9B2","EIR",9044,30,18/APR/80,0,0.1,"2","VE"
148.24495,-23.53529,"1739044",1,7,"9B2","EIR",9044,31,18/APR/80,0,0.1,"2","VE"
148.24495,-23.53529,"1739044",1,3,"9B2","EIR",9044,32,18/APR/80,0.1,0.2,"2","VE"
148.29992,-23.45708,"1739045",1,55,"9B2","EIR",9045,30,21/APR/80,0,0.1,"4","VE"
148.29992,-23.45708,"1739045",1,45,"9B2","EIR",9045,31,21/APR/80,0,0.05,"4","VE"
148.29992,-23.45708,"1739045",1,15,"9B2","EIR",9045,32,21/APR/80,0.1,0.2,"4","VE"
148.29992,-23.45708,"1739045",1,31,"9B2","EIR",9045,49,21/APR/80,0,0.1,"4","VE"
148.30136,-23.48425,"1739046",1,13,"9B2","EIR",9046,30,22/APR/80,0,0.1,"4","VE"
148.30136,-23.48425,"1739046",1,3,"9B2","EIR",9046,31,22/APR/80,0,0.1,"4","VE"
148.30136,-23.48425,"1739046",1,2,"9B2","EIR",9046,32,22/APR/80,0.1,0.2,"4","VE"
148.31423,-23.46906,"1739047",1,11,"9B2","EIR",9047,30,22/APR/80,0,0.1,"6","VE"
148.31423,-23.46906,"1739047",1,5,"9B2","EIR",9047,31,22/APR/80,0,0.1,"6","VE"
148.31423,-23.46906,"1739047",1,2,"9B2","EIR",9047,32,22/APR/80,0.1,0.2,"6","VE"
148.33391,-23.46917,"1739048",1,5,"9B2","EIR",9048,30,22/APR/80,0,0.1,"2","VE"
148.33391,-23.46917,"1739048",1,3,"9B2","EIR",9048,31,22/APR/80,0,0.1,"2","VE"
148.33391,-23.46917,"1739048",1,2,"9B2","EIR",9048,32,22/APR/80,0.1,0.2,"2","VE"
148.33642,-23.46598,"1739049",1,8,"9B2","EIR",9049,30,22/APR/80,0,0.1,"2","VE"
148.33642,-23.46598,"1739049",1,5,"9B2","EIR",9049,31,22/APR/80,0,0.1,"2","VE"
148.33642,-23.46598,"1739049",1,2,"9B2","EIR",9049,32,22/APR/80,0.1,0.2,"2","VE"
148.34938,-23.46921,"1739050",1,11,"9B2","EIR",9050,30,23/APR/80,0,0.1,"6","VE"
148.34938,-23.46921,"1739050",1,23,"9B2","EIR",9050,31,23/APR/80,0,0.1,"6","VE"
148.34938,-23.46921,"1739050",1,3,"9B2","EIR",9050,32,23/APR/80,0.1,0.2,"6","VE"
148.35732,-23.47971,"1739051",1,7,"9B2","EIR",9051,30,24/APR/80,0,0.1,"3","SO"
148.35732,-23.47971,"1739051",1,4,"9B2","EIR",9051,31,24/APR/80,0,0.1,"3","SO"
148.35732,-23.47971,"1739051",1,2,"9B2","EIR",9051,32,24/APR/80,0.1,0.2,"3","SO"
148.35732,-23.47971,"1739051",1,6,"9B2","EIR",9051,49,24/APR/80,0,0.05,"3","SO"
148.36531,-23.44776,"1739052",1,14,"9B2","EIR",9052,30,28/APR/80,0,0.1,"2","VE"
148.36531,-23.44776,"1739052",1,6,"9B2","EIR",9052,31,28/APR/80,0,0.1,"2","VE"
148.36531,-23.44776,"1739052",1,2,"9B2","EIR",9052,32,28/APR/80,0.1,0.2,"2","VE"
147.08941,-19.83589,"1741",1,4,"9B2","BSA",1,30,01/JAN/81,0,0.1,"1","CH"
147.08941,-19.83589,"1741",1,3,"9B2","BSA",1,31,01/JAN/81,0,0.1,"1","CH"
147.08941,-19.83589,"1741",1,2,"9B2","BSA",1,32,01/JAN/81,0.1,0.2,"1","CH"
147.25294,-20.19904,"17410",1,3,"9B2","BSA",10,30,01/JAN/81,0,0.1,"1","SO"
147.25294,-20.19904,"17410",1,2,"9B2","BSA",10,31,01/JAN/81,0,0.1,"1","SO"
147.25294,-20.19904,"17410",1,2,"9B2","BSA",10,32,01/JAN/81,0.1,0.2,"1","SO"
147.25294,-20.19904,"17410",1,3,"9B2","BSA",10,33,01/JAN/81,0.2,0.3,"1","SO"
147.25294,-20.19904,"17410",1,2,"9B2","BSA",10,36,01/JAN/81,0.5,0.6,"1","SO"
147.25294,-20.19904,"17410",1,2,"9B2","BSA",10,39,01/JAN/81,0.8,0.9,"1","SO"
147.26431,-20.20215,"17411",1,2,"9B2","BSA",11,30,01/JAN/81,0,0.1,"1","TE"
147.26431,-20.20215,"17411",1,2,"9B2","BSA",11,31,01/JAN/81,0,0.1,"1","TE"
147.26431,-20.20215,"17411",1,2,"9B2","BSA",11,32,01/JAN/81,0.1,0.2,"1","TE"
